term,year,submitted_at,started_at,attended,heard_web,heard_social,heard_email,heard_element,heard_peers,heard_other,reason_knew_choice,reason_web_enough,reason_schedule_conflict,reason_course_load,reason_no_notice,reason_other,had_prior_decision,changed_decision,decision_reason,useful_cc_qa,useful_cc_fusion,useful_is_inside,useful_is_google,useful_iti_expectation,useful_iti_security,useful_iti_lora,useful_iti_jobs,useful_admin_talk,liked_most,liked_least_improve,activities_helped,response_id,last_page,language,seed,last_action_at,heard_teachers,no_attendance_reason,decision_semester,activities_influenced,factor_professors,factor_courses,factor_ecci_events,factor_advanced_students,factor_study_plan,factor_salary,factor_job_market,factor_other,impact_is_activity,impact_iti_activity,impact_cc_activity,useful_intro_talk,useful_is_activity,useful_iti_activity,useful_cc_activity,low_usefulness_comment,chosen_emphasis,difficulty_cycle_1,difficulty_cycle_2,difficulty_cycle_3,difficulty_cycle_4,axis1_programming,axis2_programming,axis1_discrete_structures,axis2_discrete_structures,axis1_architecture,axis2_architecture,axis1_assembly,axis2_assembly,axis1_algorithms,axis2_algorithms,axis1_parallel_programming,axis2_parallel_programming,axis1_math_for_computing,axis2_math_for_computing,axis1_linear_algebra,axis2_linear_algebra,axis1_calculus,axis2_calculus,axis1_probability_stats,axis2_probability_stats,skill_teamwork,skill_ethics,skill_communication,skill_perseverance,skill_discipline,skill_collaboration,skill_responsibility,study_plan_comment,time_total,time_general_group,time_i01,time_i02,time_pc01,time_i03,time_na01,time_i04,time_s05,time_i06,time_s07,time_s08,time_s09,time_i10,time_feedback_group,time_r01,time_r02,time_r03,time_r04,useful_student_roundtable,useful_graduate_roundtable,useful_admin_myths_talk,useful_roundtable,c_324,c_2023_02_02_14_15_40,c_2,es,c_1066920111,c_2023_02_02_13_56_51,c_2023_02_02_14_15_40_2,si,no,si_2,no_2,no_3,si_3,col,si_4,col_2,i_semestre_del_1er_ano,parcialmente,no_4,si_5,no_5,no_6,si_6,si_7,si_8,col_3,col_4,col_5,col_6,c_5_muy_util,c_5_muy_util_2,c_5_muy_util_3,col_7,is_ingenieria_de_software,c_2_2,c_2_3,c_3,c_4,c_2_4,c_3_2,c_4_2,c_4_3,c_2_5,c_3_3,c_2_6,c_3_4,c_4_4,muy_alto_5,c_2_7,c_2_8,c_3_5,c_3_6,c_3_7,c_2_9,c_3_8,c_3_9,c_3_10,c_3_11,c_4_5,c_4_6,c_4_7,c_4_8,c_2_10,c_4_9,c_3_12,col_8,c_1128_41,c_82_17,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,c_1046_24
II Ciclo,2022,2022-10-20 13:07:35,2022-10-20 13:01:29,Sí,Sí,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,275,2,es,1389996388,2022-10-20 13:07:35,No,,II semestre del 1er año,Parcialmente,Sí,Sí,No,No,Sí,No,No,,,,,3,,,,"En mi caso, fueron poco efectivas, ya que yo tome la decisión investigando y tomando consideraciones de profesores y profesionales del área.",ITI: Ingeniería de Tecnologías de la Información,3,2,4,Muy difícil: 5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,Muy bajo 1,3,3,3,3,4,4,4,4,4,4,4,"Verificar la eficiencia y pedagogía de cada docente que de el curso, ya que algunos son buenos profesionales pero no tienen un sistema pedagógico ideal",366.66,188.02,,,,,,,,,,,,,178.64,,,,,,,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-20 18:49:02,2022-10-20 18:41:09,No,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,280,2,es,1434133676,2022-10-20 18:49:02,No,Había asistido a las mismas el semestre pasado,I semestre del 2do año,,No,Sí,Sí,Sí,Sí,Sí,Sí,,,,,,,,,Falta de Organización,ITI: Ingeniería de Tecnologías de la Información,Muy fácil: 1,3,2,Muy difícil: 5,2,2,4,4,3,4,3,4,4,2,2,2,Muy alto 5,Muy alto 5,3,4,4,4,4,Muy alto 5,He mejorado mucho: 5,4,3,3,3,4,4,"El curso de programación 1 está muy mal estructurado, siendo muy avanzado para personas 0 relacionadas con la programación",473.39,174.57,,,,,,,,,,,,,298.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-21 08:16:33,2022-10-21 08:12:30,Sí,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,281,2,es,354715751,2022-10-21 08:16:33,Sí,,I semestre del 2do año,Parcialmente,Sí,Sí,No,No,Sí,Sí,Sí,,,,,5 - Muy útil,,,,,IS: Ingeniería de Software,3,4,4,Muy difícil: 5,3,3,2,2,2,2,Muy bajo 1,Muy bajo 1,4,4,2,2,3,3,2,3,3,3,2,3,4,4,4,4,3,4,3,,243.93,104.48,,,,,,,,,,,,,139.45,,,,,,,5 - Muy útil,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-21 08:20:54,2022-10-21 08:16:15,Sí,No,No,No,No,Sí,,,,,,,,,,,,,,,,,,,,,,,282,2,es,258123832,2022-10-21 08:20:54,No,,I semestre del 1er año,No,No,Sí,No,No,Sí,Sí,Sí,,,,,No asistí,,,,No fuí a ninguna de las charlas pero sé cual énfasis porque los cursos que se llevan ahí me parecen interesantes y hay buena oferta laboral,IS: Ingeniería de Software,3,2,Muy fácil: 1,Muy difícil: 5,4,4,2,Muy bajo 1,Muy bajo 1,Muy bajo 1,Muy bajo 1,Muy bajo 1,3,Muy alto 5,Muy alto 5,Muy alto 5,Muy bajo 1,Muy bajo 1,Muy alto 5,Muy alto 5,Muy alto 5,3,3,3,3,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,,278.46,181.87,,,,,,,,,,,,,96.59,,,,,,,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-21 20:18:34,2022-10-21 20:15:19,No,No,No,No,No,Sí,,,,,,,,,,,,,,,,,,,,,,,283,2,es,1532451537,2022-10-21 20:18:33,No,Por dificultad en llegar a la universidad los dias de actividades.,I semestre del 2do año,,No,Sí,No,No,Sí,No,No,,,,,,,,,,IS: Ingeniería de Software,2,4,3,Muy difícil: 5,4,3,4,3,3,2,2,2,Muy alto 5,Muy alto 5,4,Muy alto 5,Muy alto 5,3,4,3,Muy bajo 1,Muy bajo 1,3,3,3,3,4,4,4,He mejorado mucho: 5,4,,194.55,94.56,,,,,,,,,,,,,99.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-23 11:39:57,2022-10-23 11:32:58,No,No,Sí,No,No,No,,,,,,,,,,,,,,,,,,,,,,,284,2,es,923910115,2022-10-23 11:39:57,No,Ya había decidido el énfasis.,II semestre del 2do año,,Sí,Sí,No,No,Sí,No,No,,,,,,,,,,IS: Ingeniería de Software,Muy difícil: 5,4,Muy difícil: 5,4,Muy alto 5,Muy alto 5,3,3,3,3,4,4,4,4,Muy alto 5,4,Muy alto 5,2,4,4,4,4,2,2,4,He mejorado mucho: 5,3,He mejorado mucho: 5,He mejorado mucho: 5,4,He mejorado mucho: 5,,415.94,175.91,,,,,,,,,,,,,240.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-23 23:29:53,2022-10-23 23:20:51,Sí,No,Sí,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,286,2,es,321473758,2022-10-23 23:29:53,Sí,,I semestre del 1er año,Parcialmente,No,Sí,No,No,Sí,No,No,cursos que parecian mas entretenidos de tomar,,,,5 - Muy útil,,,,,CC: Ciencias de la Computación,3,3,Muy difícil: 5,Muy difícil: 5,Muy alto 5,Muy alto 5,3,3,3,3,4,4,4,4,Muy alto 5,Muy alto 5,3,Muy alto 5,3,Muy alto 5,4,4,3,3,4,4,4,4,4,4,4,,543.12,459.16,,,,,,,,,,,,,83.96,,,,,,,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-24 07:34:00,2022-10-24 07:28:25,No,Sí,No,No,No,Sí,,,,,,,,,,,,,,,,,,,,,,,287,2,es,1901059028,2022-10-24 07:34:00,Sí,No hay suficiente tiempo,I semestre del 1er año,,Sí,No,No,No,Sí,Sí,Sí,,,,,,,,,Ya había tomado la decisión antes de entrar a la carrera,CC: Ciencias de la Computación,Muy fácil: 1,2,2,2,Muy alto 5,Muy bajo 1,3,Muy bajo 1,4,Muy alto 5,3,4,4,4,Muy alto 5,Muy alto 5,2,4,2,4,3,4,2,4,He mejorado mucho: 5,2,He mejorado mucho: 5,He mejorado mucho: 5,3,4,3,,335.45,172.68,,,,,,,,,,,,,162.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-24 13:08:22,2022-10-24 13:03:14,Sí,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,288,2,es,302222348,2022-10-24 13:08:22,Sí,,II semestre del 2do año,Parcialmente,Sí,Sí,No,No,No,Sí,Sí,,,,,5 - Muy útil,,,,,IS: Ingeniería de Software,2,2,4,2,Muy alto 5,Muy alto 5,4,Muy alto 5,3,Muy alto 5,3,4,4,Muy alto 5,Muy alto 5,Muy alto 5,3,4,3,3,3,4,Muy alto 5,Muy alto 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,,309.31,128.44,,,,,,,,,,,,,180.87,,,,,,,5 - Muy útil,5 - Muy útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-24 16:46:40,2022-10-24 16:40:43,No,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,289,2,es,930914718,2022-10-24 16:46:39,No,Dichas actividades no pude asistir porque se conectaban con las entregas de trabajos y otras situaciones.,I semestre del 2do año,,No,Sí,No,No,Sí,No,No,,,,,,,,,No se que utilidad tienen ya que no asisti.,ITI: Ingeniería de Tecnologías de la Información,3,3,4,Muy difícil: 5,3,4,3,3,3,3,2,2,4,4,3,Muy alto 5,3,3,3,3,2,3,4,4,He mejorado mucho: 5,4,3,3,3,He mejorado mucho: 5,4,,357.01,217.98,,,,,,,,,,,,,139.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-24 18:21:57,2022-10-24 18:15:13,Sí,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,290,2,es,1277031838,2022-10-24 18:21:57,No,,I semestre del 2do año,Parcialmente,No,Sí,No,No,Sí,No,No,,,,,4,,,,,IS: Ingeniería de Software,2,4,3,Muy difícil: 5,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,2,2,He mejorado mucho: 5,4,4,He mejorado mucho: 5,4,4,4,,404.99,162.67,,,,,,,,,,,,,242.32,,,,,,,No asistí,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-24 21:06:26,2022-10-24 21:02:41,Sí,No,No,No,No,Sí,,,,,,,,,,,,,,,,,,,,,,,291,2,es,249367765,2022-10-24 21:06:26,No,,I semestre del 1er año,Parcialmente,Sí,Sí,No,Sí,Sí,Sí,Sí,,,,,No asistí,,,,,IS: Ingeniería de Software,2,3,3,Muy difícil: 5,3,3,3,3,Muy bajo 1,3,2,3,3,Muy alto 5,2,Muy alto 5,3,4,2,Muy alto 5,Muy bajo 1,Muy bajo 1,3,Muy alto 5,3,4,4,He mejorado mucho: 5,3,He mejorado mucho: 5,He mejorado mucho: 5,,226.47,79.54,,,,,,,,,,,,,146.93,,,,,,,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-24 22:05:59,2022-10-24 22:01:10,Sí,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,292,2,es,1229455165,2022-10-24 22:05:59,No,,II semestre del 2do año,No,No,Sí,No,No,Sí,Sí,Sí,,,,,No asistí,,,,,IS: Ingeniería de Software,3,2,4,Muy difícil: 5,4,4,4,4,3,Muy bajo 1,4,4,Muy alto 5,Muy alto 5,4,Muy alto 5,4,3,2,3,4,Muy alto 5,4,4,2,2,2,2,2,2,2,,288.49,90.19,,,,,,,,,,,,,198.3,,,,,,,No asistí,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-25 09:52:14,2022-10-25 09:48:49,Sí,No,Sí,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,293,2,es,59647334,2022-10-25 09:52:14,Sí,,II semestre del 2do año,Parcialmente,No,Sí,No,No,Sí,No,Sí,,,,,4,,,,,ITI: Ingeniería de Tecnologías de la Información,4,4,3,2,3,2,3,2,2,Muy bajo 1,Muy bajo 1,2,3,4,3,4,4,3,2,3,Muy bajo 1,Muy bajo 1,4,Muy alto 5,4,3,3,He mejorado mucho: 5,4,4,He mejorado mucho: 5,,205.29,79.88,,,,,,,,,,,,,125.41,,,,,,,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-25 10:30:06,2022-10-25 10:25:22,No,No,Sí,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,294,2,es,553600986,2022-10-25 10:30:06,No,Tengo claro el énfasis que quiero,I semestre del 1er año,,No,No,No,Sí,Sí,No,No,,,,,,,,,,IS: Ingeniería de Software,3,3,Muy difícil: 5,Muy difícil: 5,4,4,4,4,2,Muy bajo 1,3,4,3,2,4,Muy alto 5,2,4,2,3,3,3,3,3,4,4,4,4,He mejorado mucho: 5,4,4,,284.14,91.59,,,,,,,,,,,,,192.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-27 15:53:10,2022-10-27 15:48:04,Sí,No,Sí,No,No,Sí,,,,,,,,,,,,,,,,,,,,,,,297,2,es,1552081405,2022-10-27 15:53:10,Sí,,II semestre del 2do año,Parcialmente,Sí,Sí,No,No,No,No,No,,,,,5 - Muy útil,,,,,CC: Ciencias de la Computación,3,3,4,Muy difícil: 5,3,3,4,2,2,Muy bajo 1,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,,306.63,121.01,,,,,,,,,,,,,185.62,,,,,,,5 - Muy útil,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-28 12:37:00,2022-10-28 12:34:05,Sí,Sí,Sí,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,298,2,es,911713650,2022-10-28 12:37:00,No,,II semestre del 1er año,No,No,Sí,No,Sí,Sí,No,No,,,,,5 - Muy útil,,,,No asisti a dos.,CC: Ciencias de la Computación,3,4,3,Muy difícil: 5,4,4,4,3,3,3,3,4,4,4,3,2,3,4,4,Muy alto 5,4,4,3,Muy alto 5,He mejorado mucho: 5,4,4,4,4,4,4,Liberar un poco el segundo semestre del segundo ano. Es demasiado cargado,174.68,54.09,,,,,,,,,,,,,120.59,,,,,,,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-28 23:26:05,2022-10-28 23:21:46,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,299,2,es,1594129444,2022-10-28 23:26:05,No,,II semestre del 1er año,No,Sí,Sí,No,No,Sí,No,Sí,,,,,2,,,,"Fueron charlas muy por encima de los temas, con muy poco detalle.",CC: Ciencias de la Computación,3,3,4,Muy difícil: 5,Muy alto 5,4,3,2,4,3,3,2,Muy alto 5,3,Muy alto 5,4,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,3,3,2,4,3,3,3,4,4,3,4,"Deberia ser posible elegir enfasis al final de cada semestre del año, incluyendo a final de verano.",259.09,102.46,,,,,,,,,,,,,156.63,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-30 18:03:54,2022-10-30 18:00:38,No,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,300,2,es,1240125754,2022-10-30 18:03:54,No,Ya asistí previamente.,I semestre del 1er año,,No,No,No,No,Sí,Sí,Sí,,,,,,,,,,CC: Ciencias de la Computación,3,3,4,Muy difícil: 5,Muy alto 5,2,Muy alto 5,4,4,4,Muy alto 5,2,Muy alto 5,3,4,Muy alto 5,Muy alto 5,3,Muy alto 5,3,Muy alto 5,3,Muy alto 5,3,He mejorado mucho: 5,4,He mejorado mucho: 5,4,4,4,4,,195.31,76.92,,,,,,,,,,,,,118.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-30 20:39:02,2022-10-30 20:33:30,No,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,301,2,es,2024153948,2022-10-30 20:39:02,No,"No tuve tiempo, sin embargo ya habia asistido a las actividades del semestre pasado",II semestre del 2do año,,No,No,No,Sí,No,Sí,No,Crecimiento personal,,,,,,,,,CC: Ciencias de la Computación,3,3,3,Muy difícil: 5,4,3,3,3,4,2,2,3,3,3,3,4,Muy alto 5,4,3,3,3,3,3,4,3,3,3,4,4,4,4,,332.46,122.02,,,,,,,,,,,,,210.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-31 02:39:24,2022-10-31 02:33:58,Sí,No,Sí,Sí,No,Sí,Boletines físicos,,,,,,,,,,,,,,,,,,,,,,302,2,es,1493544326,2022-10-31 02:39:23,Sí,,I semestre del 1er año,Sí,Sí,No,Sí,No,Sí,No,No,"Gusto y pasión, miedos",,,,5 - Muy útil,,,,,IS: Ingeniería de Software,2,2,4,Muy difícil: 5,Muy alto 5,Muy alto 5,4,Muy alto 5,Muy alto 5,Muy alto 5,3,3,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,4,Muy alto 5,3,Muy alto 5,3,Muy alto 5,4,Muy alto 5,He mejorado mucho: 5,4,3,4,4,4,4,,325.74,131.74,,,,,,,,,,,,,194,,,,,,,No asistí,5 - Muy útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-31 16:18:07,2022-10-31 16:14:32,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,303,2,es,1799368398,2022-10-31 16:18:06,No,,II semestre del 2do año,Parcialmente,No,Sí,No,No,Sí,No,Sí,,,,,4,,,,,CC: Ciencias de la Computación,Muy fácil: 1,2,2,4,4,3,4,4,3,2,3,3,3,Muy bajo 1,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,4,3,,214.27,61.27,,,,,,,,,,,,,153,,,,,,,No asistí,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-10-31 17:48:49,2022-10-31 17:46:18,No,Sí,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,305,2,es,2103993366,2022-10-31 17:48:49,No,Tiempo,II semestre del 2do año,,No,No,No,No,Sí,No,Sí,,,,,,,,,No aplica,ITI: Ingeniería de Tecnologías de la Información,3,4,4,Muy difícil: 5,3,3,3,4,4,4,2,3,4,4,4,3,3,4,3,3,3,3,Muy alto 5,Muy alto 5,4,4,4,4,3,4,4,,151.47,61.27,,,,,,,,,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-02 00:24:00,2022-11-02 00:16:29,Sí,No,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,306,2,es,35479057,2022-11-02 00:24:00,Sí,,II semestre del 2do año,Parcialmente,No,No,No,No,Sí,No,No,,,,,5 - Muy útil,,,,,IS: Ingeniería de Software,3,4,Muy difícil: 5,Muy difícil: 5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,449.78,182.08,,,,,,,,,,,,,267.7,,,,,,,5 - Muy útil,5 - Muy útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-03 05:42:04,2022-11-03 05:38:18,No,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,307,2,es,52684743,2022-11-03 05:42:04,No,Tiempo y al ser presenciales ir de Cartago a la U en días que no tenía clases se complicaba,I semestre del 2do año,,No,No,No,No,Sí,Sí,Sí,,,,,,,,,,IS: Ingeniería de Software,3,2,4,Muy difícil: 5,Muy alto 5,Muy bajo 1,3,3,2,Muy bajo 1,3,3,4,4,4,Muy alto 5,3,3,3,3,3,4,3,3,2,2,3,4,3,2,3,,226.45,98.11,,,,,,,,,,,,,128.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-03 13:08:20,2022-11-03 12:51:23,No,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,308,2,es,1305644712,2022-11-03 13:08:20,No,Tengo una situación familiar complicada y se me hace difícil asistir fuera de horario. Pero si asistí en años anteriores cuando aún no me correspondía ir.,II semestre del 1er año,,Sí,Sí,Sí,No,Sí,No,No,,,,,,,,,Porque me permitieron cerciorarme de que me gusta programar y de que quiero trabajar y desarrollar inteligencia artificial.,CC: Ciencias de la Computación,3,3,3,3,Muy alto 5,4,4,4,4,4,4,2,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,3,Muy alto 5,3,Muy alto 5,3,Muy alto 5,Muy bajo 1,Muy alto 5,4,He mejorado mucho: 5,3,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,Deberían enseñar Qt como un curso más.,1018.5,470.58,,,,,,,,,,,,,547.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-03 13:01:56,2022-11-03 12:59:07,No,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,309,2,es,1394122201,2022-11-03 13:01:56,No,No tenía tiempo por tareas de la u,I semestre del 2do año,,Sí,Sí,No,No,Sí,No,No,,,,,,,,,,CC: Ciencias de la Computación,Muy fácil: 1,Muy fácil: 1,3,Muy difícil: 5,3,2,3,2,3,3,Muy bajo 1,Muy bajo 1,3,3,3,Muy alto 5,3,3,3,3,Muy alto 5,Muy bajo 1,3,Muy alto 5,4,4,4,3,4,4,4,,169.92,66.66,,,,,,,,,,,,,103.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-03 13:42:14,2022-11-03 13:38:05,Sí,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,310,2,es,2041168714,2022-11-03 13:42:14,Sí,,II semestre del 2do año,Parcialmente,Sí,No,Sí,No,Sí,Sí,Sí,,,,,3,,,,"Para la charla introductoria algunos profesores no venían realmente preparados. Pasaron repitiendo que deberían de haberse aprendido la presentación para este punto, pero que no se la habían aprendido aún por alguna razón...",CC: Ciencias de la Computación,2,3,3,Muy difícil: 5,Muy alto 5,Muy alto 5,4,3,3,3,3,2,4,Muy alto 5,4,4,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,4,Muy alto 5,4,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,El segundo semestre del segundo año está muy mal distribuido. La cantidad de carga académica es exagerada.,249.24,114.07,,,,,,,,,,,,,135.17,,,,,,,No asistí,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-03 19:14:46,2022-11-03 19:08:39,Sí,No,No,No,No,Sí,,,,,,,,,,,,,,,,,,,,,,,311,2,es,1804913330,2022-11-03 19:14:46,Sí,,II semestre del 2do año,Parcialmente,No,Sí,No,No,Sí,No,No,Charla con ingenieron en software con 5-10 años de experiencia,,,,3,,,,,IS: Ingeniería de Software,3,4,4,Muy difícil: 5,4,3,2,2,2,2,3,4,4,4,4,4,3,4,2,3,2,2,3,4,3,4,4,4,3,4,3,,366.5,158.47,,,,,,,,,,,,,208.03,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
